districtid,weekid,neighborhoodzscore,statezscore
426,7,-0.45,0.07
426,8,0.47,0.82
426,9,2.51,0.53
426,10,6.04,1.67
426,11,0.97,2.17
426,12,-0.04,0.39
426,13,-0.58,-0.22
426,14,0.03,0.0
426,15,-0.31,0.41
426,16,-0.32,0.05
426,17,0.03,0.57
426,18,-0.76,-0.31
426,19,-0.25,-0.08
426,20,-60.28,-0.38
426,21,-1.8,-0.2
426,22,-1.02,0.47
426,23,-0.25,0.37
426,24,0.22,0.17
426,25,1.99,-0.11
427,1,-0.41,0.0
427,2,-0.41,0.0
427,3,-0.41,0.0
427,4,-0.41,0.0
427,5,-0.41,0.0
427,6,-0.41,0.0
427,7,5.07,4.29
427,8,2.32,3.54
427,9,-0.06,1.42
427,10,-0.32,1.38
427,11,-0.29,0.7
427,12,-0.43,0.29
427,13,-0.23,2.1
427,14,-0.22,1.59
427,15,-0.33,1.12
427,16,-0.35,1.33
427,17,-0.33,0.33
427,18,0.04,1.79
427,19,0.36,0.83
427,20,0.86,1.45
427,21,0.64,1.61
427,22,0.4,1.01
427,23,0.14,0.32
427,24,-0.21,-0.13
427,25,-0.31,-0.55
428,1,0.0,0.0
428,2,0.0,0.0
428,3,0.0,0.0
428,4,0.0,0.0
428,5,0.0,0.0
428,6,0.0,0.0
428,7,-0.49,-0.41
428,8,-0.95,-0.65
428,9,-0.73,-0.52
428,10,2.4,0.11
428,11,0.02,-0.27
428,12,0.09,-0.32
428,13,-0.73,-0.37
428,14,-0.63,-0.4
428,15,-1.12,-0.47
428,16,-0.78,-0.47
428,17,-0.56,-0.55
428,18,-0.77,-0.65
428,19,-0.76,-0.54
428,20,-0.7,-0.33
428,21,-0.38,-0.19
428,22,-0.61,-0.22
428,23,-0.58,0.24
428,24,-0.56,0.14
428,25,-0.67,0.05
429,1,0.0,0.0
429,2,0.0,0.0
429,3,0.0,0.0
429,4,0.0,0.0
429,5,0.0,0.0
429,6,0.0,0.0
429,7,0.0,0.0
429,8,0.0,0.0
429,9,0.0,0.0
429,10,0.0,0.0
429,11,-0.5,-0.27
429,12,-0.5,-0.28
429,13,0.0,-0.32
429,14,-0.5,-0.43
429,15,-0.5,-0.42
429,16,-0.5,-0.35
429,17,-0.51,-0.34
429,18,-0.52,-0.29
429,19,-0.5,-0.3
429,20,-0.62,-0.54
429,21,-0.86,-0.72
429,22,-0.9,-0.76
429,23,-1.07,-0.7
429,24,-0.68,-0.67
429,25,-0.54,-0.5
430,1,0.0,0.0
430,2,0.0,0.0
430,3,0.0,0.0
430,4,0.0,0.0
430,5,0.0,0.0
430,6,0.0,0.0
430,7,-1.64,-0.38
430,8,0.56,-0.3
430,9,-3.3,-0.78
430,10,-1.3,-0.86
430,11,-1.7,-1.02
430,12,0.55,0.33
430,13,-2.25,-0.76
430,14,-0.77,-0.35
430,15,-0.51,-0.27
430,16,-0.62,-0.22
430,17,-1.01,-0.31
430,18,-0.67,-0.05
430,19,-0.86,-0.36
430,20,-1.27,-0.27
430,21,-0.24,0.21
430,22,-0.32,0.33
430,23,-0.36,0.15
430,24,-0.38,0.08
430,25,-0.11,0.16
431,1,0.0,0.0
431,2,0.0,0.0
431,3,0.0,0.0
431,4,0.0,0.0
431,5,0.0,0.0
431,6,0.0,0.0
431,7,0.11,-0.22
431,8,-0.53,-0.24
431,9,-0.42,-0.2
431,10,0.53,-0.1
431,11,-0.72,-0.24
431,12,-0.43,-0.25
431,13,0.07,-0.22
431,14,-0.91,-0.26
431,15,0.13,-0.24
431,16,-0.7,-0.29
431,17,-0.7,-0.31
431,18,-0.98,-0.34
431,19,-0.53,-0.23
431,20,-1.07,-0.35
431,21,0.63,-0.2
431,22,1.23,-0.15
431,23,1.06,-0.12
431,24,2.04,-0.18
431,25,0.31,-0.33
432,1,0.0,0.0
432,2,0.0,0.0
432,3,0.0,0.0
432,4,0.0,0.0
432,5,0.0,0.0
432,6,0.0,0.0
432,7,-0.38,0.0
432,8,-0.55,-0.89
432,9,-0.52,-0.66
432,10,-0.59,-0.59
432,11,-0.77,-0.79
432,12,-1.22,-1.13
432,13,-0.56,-0.93
432,14,-0.57,-1.01
432,15,-0.86,-0.77
432,16,-0.8,-0.82
432,17,-0.75,-0.69
432,18,-1.09,-0.71
432,19,-1.06,-0.8
432,20,-1.13,-1.09
432,21,-1.19,-1.55
432,22,-1.48,-1.83
432,23,-1.21,-1.08
432,24,-0.96,-1.02
432,25,-1.14,-1.46
433,1,0.0,0.0
433,2,0.0,0.0
433,3,0.0,0.0
433,4,0.0,0.0
433,5,0.0,0.0
433,6,0.0,0.0
433,7,-0.55,-0.38
433,8,-0.66,-0.4
433,9,1.9,0.41
433,10,0.34,0.12
433,11,1.48,-0.13
433,12,-0.6,-0.74
433,13,-0.82,-0.64
433,14,-0.69,-0.62
433,15,0.0,-0.38
433,16,-0.83,-0.58
433,17,-0.48,-0.48
433,18,-0.55,-0.54
433,19,-0.73,-0.37
433,20,-1.88,-0.46
433,21,-0.62,-0.19
433,22,-0.66,-0.19
433,23,1.69,0.2
433,24,2.46,0.26
433,25,-0.36,-0.24
434,1,0.0,0.0
434,2,0.0,0.0
434,3,0.0,0.0
434,4,0.0,0.0
434,5,0.0,0.0
434,6,0.0,0.0
434,7,-0.4,-0.27
434,8,-1.05,-1.03
434,9,-1.17,-0.42
434,10,-0.77,-0.78
434,11,-1.03,-1.24
434,12,0.13,-0.15
434,13,-1.07,-1.42
434,14,-0.65,-0.93
434,15,-0.2,0.03
434,16,-0.79,-0.83
434,17,-0.63,-0.45
434,18,-0.49,-0.07
434,19,-0.44,-0.27
434,20,-0.59,-0.58
434,21,-0.64,-0.7
434,22,-0.64,-0.69
434,23,-0.49,-0.47
434,24,-0.49,-0.54
434,25,-0.53,-0.76
435,1,0.0,0.0
435,2,0.0,0.0
435,3,0.0,0.0
435,4,0.0,0.0
435,5,0.0,0.0
435,6,0.0,0.0
435,7,-0.4,-0.38
435,8,-0.2,-0.37
435,9,-0.73,-0.78
435,10,-0.52,-1.09
435,11,-0.43,-1.08
435,12,-0.66,-0.95
435,13,-1.1,-0.8
435,14,-0.83,-0.78
435,15,-0.59,-0.54
435,16,-0.73,-0.59
435,17,-0.36,-0.49
435,18,-0.21,-0.41
435,19,-0.15,-0.34
435,20,0.27,-0.51
435,21,0.56,-0.43
435,22,0.76,-0.41
435,23,0.54,-0.31
435,24,0.5,-0.37
435,25,1.31,-0.2
436,1,0.0,0.0
436,2,0.0,0.0
436,3,0.0,0.0
436,4,0.0,0.0
436,5,0.0,0.0
436,6,0.0,0.0
436,7,-0.38,-0.25
436,8,-0.65,-0.39
436,9,-0.51,-0.32
436,10,-0.48,-0.4
436,11,-0.29,-0.26
436,12,0.46,-0.22
436,13,0.2,0.02
436,14,-0.7,-0.49
436,15,-1.12,-0.98
436,16,-0.7,-0.48
436,17,-0.59,-0.52
436,18,0.28,0.79
436,19,-0.57,-0.52
436,20,-0.59,-0.72
436,21,-0.25,-0.34
436,22,-0.31,-0.31
436,23,-0.26,-0.29
436,24,-0.3,-0.42
436,25,-0.4,-0.5
437,1,0.0,0.0
437,2,0.0,0.0
437,3,0.0,0.0
437,4,0.0,0.0
437,5,0.0,0.0
437,6,0.0,0.0
437,7,1.38,-0.24
437,8,0.42,-0.28
437,9,-0.27,-0.29
437,10,0.92,-0.25
437,11,1.24,-0.28
437,12,-0.9,-0.31
437,13,-0.31,-0.34
437,14,-0.01,-0.36
437,15,1.23,-0.37
437,16,0.99,-0.37
437,17,1.23,-0.36
437,18,1.91,-0.34
437,19,1.19,-0.35
437,20,2.7,-0.31
437,21,1.03,-0.27
437,22,2.04,-0.21
437,23,1.0,-0.28
437,24,0.79,-0.38
437,25,1.3,-0.27
438,1,0.0,0.0
438,2,0.0,0.0
438,3,0.0,0.0
438,4,0.0,0.0
438,5,0.0,0.0
438,6,0.0,0.0
438,7,0.0,0.0
438,8,0.0,0.0
438,9,0.0,0.0
438,10,0.0,0.0
438,11,0.0,0.0
438,12,-0.71,-0.45
438,13,-0.64,-0.49
438,14,0.14,0.14
438,15,0.0,-0.69
438,16,-1.11,-0.63
438,17,-1.06,-0.29
438,18,3.55,0.17
438,19,-0.71,-0.45
438,20,0.0,-0.34
438,21,-0.64,-0.56
438,22,-0.61,-0.64
438,23,0.99,-0.43
438,24,-0.71,-0.57
438,25,-1.42,-0.62
439,1,0.0,0.0
439,2,0.0,0.0
439,3,0.0,0.0
439,4,0.0,0.0
439,5,0.0,0.0
439,6,0.0,0.0
439,7,-0.71,0.0
439,8,24.65,0.0
439,9,0.0,0.0
439,10,-0.42,0.0
439,11,-0.32,0.0
439,12,-0.29,0.0
439,13,-0.34,0.0
439,14,-0.25,0.0
439,15,0.13,0.0
439,16,3.69,0.0
439,17,12.42,0.0
439,18,7.54,0.0
439,19,3.79,0.0
439,20,1.93,0.0
439,21,5.03,0.0
439,22,1.07,0.0
439,23,1.43,0.0
439,24,2.27,0.0
439,25,4.57,0.0
440,1,0.0,0.0
440,2,0.0,0.0
440,3,0.0,0.0
440,4,0.0,0.0
440,5,0.0,0.0
440,6,0.0,0.0
440,7,0.0,0.0
440,8,0.0,0.0
440,9,0.0,0.0
440,10,0.0,0.0
440,11,0.0,-0.27
440,12,-0.57,-0.28
440,13,0.0,-0.32
440,14,-0.57,-0.43
440,15,1.16,-0.17
440,16,-0.58,-0.35
440,17,2.88,-0.13
440,18,0.25,-0.13
440,19,-0.57,-0.29
440,20,-0.88,-0.51
440,21,-1.06,-0.67
440,22,-1.99,-0.61
440,23,-0.74,-0.51
440,24,-2.6,-0.49
440,25,-0.44,-0.18
441,1,0.0,0.0
441,2,0.0,0.0
441,3,0.0,0.0
441,4,0.0,0.0
441,5,0.0,0.0
441,6,0.0,0.0
441,7,-0.58,-0.25
441,8,-0.58,-0.39
441,9,-0.67,-0.52
441,10,-1.38,-0.56
441,11,-2.14,-0.59
441,12,-6.97,-0.6
441,13,-0.24,0.05
441,14,-0.11,-0.09
441,15,-0.57,-0.6
441,16,-0.49,-0.39
441,17,-0.11,0.04
441,18,-0.78,-0.5
441,19,-0.51,-0.26
441,20,-0.69,-0.66
441,21,-0.66,-0.7
441,22,-0.7,-0.63
441,23,-0.66,-0.49
441,24,-0.64,-0.67
441,25,-0.6,-0.51
442,1,0.0,0.0
442,2,0.0,0.0
442,3,-0.45,0.0
442,4,-0.45,0.0
442,5,-0.45,0.0
442,6,-0.44,0.0
442,7,-0.45,0.0
442,8,-0.45,0.0
442,9,-0.45,0.0
442,10,-0.45,0.0
442,11,-0.45,-0.27
442,12,-0.46,-0.11
442,13,-0.46,-0.32
442,14,-0.45,0.03
442,15,-0.45,-0.42
442,16,-0.45,-0.35
442,17,-0.45,-0.34
442,18,-0.45,-0.29
442,19,-0.45,-0.22
442,20,-0.45,-0.19
442,21,-0.45,0.82
442,22,-0.44,1.26
442,23,-0.45,-0.35
442,24,-0.45,-0.51
442,25,-0.45,-0.37
443,1,0.0,0.0
443,2,0.0,0.0
443,3,-0.58,0.0
443,4,-0.58,0.0
443,5,-0.58,0.0
443,6,-0.57,0.0
443,7,-0.58,0.0
443,8,-0.58,0.0
443,9,-0.58,0.0
443,10,-0.58,0.0
443,11,-0.58,-0.27
443,12,-0.59,-0.28
443,13,-0.58,-0.13
443,14,-0.59,-0.43
443,15,-0.58,0.33
443,16,-0.58,-0.35
443,17,-0.58,-0.34
443,18,-0.58,-0.27
443,19,-0.58,-0.26
443,20,-0.58,-0.41
443,21,-0.58,-0.63
443,22,-0.58,-0.68
443,23,-0.58,-0.63
443,24,-0.58,-0.59
443,25,-0.58,-0.27
444,1,0.0,0.0
444,2,0.0,0.0
444,3,-0.5,0.0
444,4,-0.5,0.0
444,5,-0.5,0.0
444,6,-0.5,0.0
444,7,-0.5,0.0
444,8,-0.5,0.0
444,9,-0.5,0.0
444,10,-0.5,0.0
444,11,-0.5,-0.48
444,12,-0.51,-0.38
444,13,-0.5,-0.52
444,14,-0.51,-0.4
444,15,-0.5,-0.58
444,16,-0.5,-0.56
444,17,-0.51,-0.93
444,18,-0.5,-0.46
444,19,-0.5,-0.59
444,20,-0.5,-0.52
444,21,-0.5,-0.45
444,22,-0.5,-0.54
444,23,-0.5,-0.51
444,24,-0.5,-0.42
444,25,-0.5,-0.59
445,1,0.0,0.0
445,2,0.0,0.0
445,3,-0.45,0.0
445,4,-0.45,0.0
445,5,-0.45,0.0
445,6,-0.44,0.0
445,7,-0.45,0.0
445,8,-0.45,0.0
445,9,-0.45,0.0
445,10,-0.45,0.0
445,11,-0.45,-0.27
445,12,-0.45,-0.28
445,13,-0.45,0.05
445,14,-0.45,-0.2
445,15,-0.45,-0.42
445,16,-0.45,-0.35
445,17,-0.45,-0.34
445,18,-0.45,-0.17
445,19,-0.45,-0.18
445,20,-0.45,-0.41
445,21,-0.45,-0.63
445,22,-0.45,-0.4
445,23,-0.45,-0.54
445,24,-0.45,-0.51
445,25,-0.45,-0.17
446,1,0.0,0.0
446,2,0.0,0.0
446,3,-0.38,0.0
446,4,-0.38,0.0
446,5,-0.38,0.0
446,6,-0.37,0.0
446,7,-0.38,0.0
446,8,-0.38,0.0
446,9,-0.38,0.0
446,10,-0.38,0.0
446,11,-0.38,-0.27
446,12,-0.38,-0.28
446,13,-0.38,-0.32
446,14,-0.38,-0.2
446,15,-0.38,-0.42
446,16,-0.38,-0.13
446,17,-0.38,-0.34
446,18,-0.38,0.02
446,19,-0.38,-0.27
446,20,-0.38,-0.36
446,21,-0.38,0.29
446,22,-0.38,-0.09
446,23,-0.38,-0.32
446,24,-0.38,-0.03
446,25,-0.38,-0.32
447,1,0.0,0.0
447,2,0.0,0.0
447,3,0.0,0.0
447,4,0.0,0.0
447,5,0.0,0.0
447,6,0.0,0.0
447,7,0.0,0.0
447,8,0.0,0.0
447,9,0.0,0.0
447,10,0.0,0.0
447,11,-0.57,-0.27
447,12,-0.58,-0.28
447,13,0.0,-0.32
447,14,-0.58,-0.43
447,15,-0.58,-0.42
447,16,-0.58,-0.35
447,17,-0.14,0.91
447,18,-0.56,-0.24
447,19,-0.52,-0.13
447,20,-0.45,-0.19
447,21,-0.58,-0.72
447,22,-0.56,-0.72
447,23,-0.58,-0.66
447,24,-0.51,-0.46
447,25,-0.53,-0.44
448,1,0.0,0.0
448,2,0.0,0.0
448,3,0.0,0.0
448,4,0.0,0.0
448,5,0.0,0.0
448,6,0.0,0.0
448,7,30.79,0.93
448,8,23.33,0.55
448,9,2.66,1.68
448,10,0.13,0.67
448,11,4.96,1.19
448,12,3.28,1.29
448,13,5.04,1.7
448,14,12.87,2.54
448,15,10.63,1.95
448,16,7.13,2.24
448,17,11.4,5.15
448,18,18.22,7.82
448,19,29.46,9.67
448,20,32.41,7.28
448,21,69.95,9.06
448,22,33.16,11.4
448,23,21.81,10.79
448,24,27.6,10.57
448,25,28.66,11.45
449,1,0.0,0.0
449,2,0.0,0.0
449,3,0.0,0.0
449,4,0.0,0.0
449,5,0.0,0.0
449,6,0.0,0.0
449,7,4.33,2.15
449,8,-0.48,-0.41
449,9,-0.04,0.5
449,10,15.15,6.91
449,11,0.09,-0.12
449,12,4.53,3.01
449,13,4.41,2.15
449,14,1.52,2.4
449,15,2.79,4.51
449,16,3.21,5.38
449,17,1.76,2.92
449,18,2.38,3.42
449,19,4.09,4.15
449,20,5.98,6.42
449,21,6.73,6.88
449,22,6.29,5.74
449,23,4.92,6.01
449,24,3.95,3.72
449,25,1.61,1.92
450,1,0.0,0.0
450,2,0.0,0.0
450,3,0.0,0.0
450,4,0.0,0.0
450,5,0.0,0.0
450,6,0.0,0.0
450,7,0.0,0.0
450,8,0.0,0.0
450,9,0.0,0.0
450,10,0.0,0.0
450,11,0.0,0.0
450,12,-0.32,-0.12
450,13,11.1,10.4
450,14,-1.25,-1.04
450,15,-0.26,-0.14
450,16,2.59,0.09
450,17,-0.15,0.08
450,18,-0.42,-0.19
450,19,-0.26,-0.08
450,20,-0.44,-0.28
450,21,-0.12,0.03
450,22,-0.08,-0.12
450,23,-0.45,-0.46
450,24,-0.44,-0.34
450,25,-0.53,-0.53
451,1,0.0,0.0
451,2,0.0,0.0
451,3,0.0,0.0
451,4,0.0,0.0
451,5,0.0,0.0
451,6,0.0,0.0
451,7,0.6,-0.5
451,8,-0.88,-1.03
451,9,-0.35,-0.08
451,10,-0.04,-0.27
451,11,-0.98,-0.54
451,12,-0.82,0.03
451,13,-0.12,0.23
451,14,-0.98,-1.04
451,15,0.03,-0.14
451,16,-0.56,-0.55
451,17,-0.55,-0.43
451,18,-0.68,-0.65
451,19,-0.34,-0.32
451,20,-1.43,-0.45
451,21,-1.66,-0.57
451,22,-1.02,-0.46
451,23,-0.75,-0.39
451,24,-0.89,-0.32
451,25,-0.77,-0.1
452,1,0.0,0.0
452,2,0.0,0.0
452,3,0.0,0.0
452,4,0.0,0.0
452,5,0.0,0.0
452,6,0.0,0.0
452,7,4.77,1.49
452,8,2.49,0.77
452,9,4.83,1.23
452,10,5.66,1.96
452,11,1.81,1.67
452,12,-0.38,-0.29
452,13,2.73,1.47
452,14,0.64,0.94
452,15,2.4,1.75
452,16,0.16,-0.08
452,17,1.41,-0.05
452,18,1.9,-0.48
452,19,-2.48,-0.6
452,20,1.89,-0.13
452,21,1.41,0.07
452,22,1.71,0.47
452,23,3.73,1.59
452,24,2.82,0.73
452,25,3.24,1.18
453,1,0.0,0.0
453,2,0.0,0.0
453,3,0.0,0.0
453,4,0.0,0.0
453,5,0.0,0.0
453,6,0.0,0.0
453,7,28.44,-0.1
453,8,1.43,-0.23
453,9,3.21,-0.16
453,10,3.21,-0.09
453,11,3.66,-0.17
453,12,1.55,-0.18
453,13,5.14,-0.14
453,14,6.99,-0.1
453,15,7.75,0.23
453,16,16.61,0.51
453,17,4.19,0.76
453,18,5.54,0.99
453,19,0.47,0.3
453,20,0.3,0.3
453,21,-0.64,-0.24
453,22,-0.55,-0.25
453,23,-0.46,-0.28
453,24,-0.52,-0.37
453,25,0.74,-0.26
454,1,0.0,0.0
454,2,0.0,0.0
454,3,0.0,0.0
454,4,0.0,0.0
454,5,0.0,0.0
454,6,0.0,0.0
454,7,-0.72,-0.34
454,8,-0.95,-0.4
454,9,-0.23,-0.18
454,10,0.14,-0.11
454,11,-0.4,-0.44
454,12,-0.6,-0.09
454,13,-0.74,-0.56
454,14,0.18,-0.19
454,15,-0.71,-0.29
454,16,-1.24,-0.4
454,17,-0.26,-0.27
454,18,-1.06,-0.42
454,19,-0.58,-0.22
454,20,-0.57,-0.09
454,21,-0.68,-0.06
454,22,-0.76,0.04
454,23,-0.5,-0.04
454,24,-0.08,0.32
454,25,-0.27,0.03
455,1,0.0,0.0
455,2,0.0,0.0
455,3,0.0,0.0
455,4,0.0,0.0
455,5,0.0,0.0
455,6,0.0,0.0
455,7,0.0,-0.19
455,8,-0.41,-0.3
455,9,0.0,-0.3
455,10,-0.8,-0.85
455,11,-0.78,-0.53
455,12,0.65,1.55
455,13,-0.15,-0.08
455,14,-1.08,-0.61
455,15,-0.72,-0.42
455,16,-0.73,-0.59
455,17,-0.63,-0.58
455,18,-0.51,-0.45
455,19,-0.47,-0.37
455,20,-0.45,-0.28
455,21,-0.43,-0.14
455,22,-0.56,-0.27
455,23,-0.59,-0.4
455,24,-0.5,-0.17
455,25,-0.52,-0.22
456,1,0.0,0.0
456,2,0.0,0.0
456,3,0.0,0.0
456,4,0.0,0.0
456,5,0.0,0.0
456,6,0.0,0.0
456,7,-0.42,0.0
456,8,0.0,-0.7
456,9,-1.77,-1.65
456,10,-1.25,-0.3
456,11,-1.3,-0.71
456,12,0.0,-0.71
456,13,-4.24,-0.64
456,14,-10.14,-0.76
456,15,-3.47,-0.89
456,16,-1.37,-0.7
456,17,-6.31,-0.87
456,18,-5.4,-0.81
456,19,-3.35,-0.77
456,20,-1.99,-0.77
456,21,-1.47,-0.84
456,22,-1.92,-0.86
456,23,-3.39,-0.81
456,24,-3.52,-0.81
456,25,-2.92,-0.76
457,1,0.0,0.0
457,2,0.0,0.0
457,3,0.0,0.0
457,4,0.0,0.0
457,5,0.0,0.0
457,6,0.0,0.0
457,7,-0.46,-0.41
457,8,-0.39,-0.46
457,9,-0.43,-0.46
457,10,-0.34,0.29
457,11,-0.44,-0.21
457,12,-0.27,-0.26
457,13,-0.47,-0.28
457,14,-0.5,-0.35
457,15,-0.49,-0.29
457,16,-0.78,-0.35
457,17,-0.36,-0.21
457,18,-0.18,-0.18
457,19,-0.4,-0.32
457,20,-0.62,-0.53
457,21,-0.59,-0.54
457,22,-0.45,-0.26
457,23,-0.43,-0.36
457,24,-0.35,-0.52
457,25,-0.21,-0.47
458,1,0.0,0.0
458,2,0.0,0.0
458,3,0.0,0.0
458,4,0.0,0.0
458,5,0.0,0.0
458,6,0.0,0.0
458,7,0.99,-0.17
458,8,0.14,-0.18
458,9,-0.58,-0.21
458,10,-0.25,-0.16
458,11,1.45,-0.14
458,12,-1.54,-0.27
458,13,-1.7,-0.26
458,14,-0.69,-0.26
458,15,-0.5,-0.32
458,16,-0.7,-0.37
458,17,-0.57,-0.41
458,18,-0.4,-0.44
458,19,-0.28,-0.41
458,20,-0.1,-0.41
458,21,-0.75,-0.48
458,22,-0.78,-0.53
458,23,-0.5,-0.51
458,24,-0.93,-0.51
458,25,-1.06,-0.54
459,1,0.0,0.0
459,2,0.0,0.0
459,3,0.0,0.0
459,4,0.0,0.0
459,5,0.0,0.0
459,6,0.0,0.0
459,7,-0.29,-0.29
459,8,-0.95,-0.4
459,9,-0.55,-0.71
459,10,-1.5,-1.04
459,11,0.34,-0.76
459,12,-1.01,-0.89
459,13,-0.1,-0.47
459,14,0.62,-0.45
459,15,-0.64,-0.56
459,16,-0.49,-0.54
459,17,-0.53,-0.6
459,18,-0.54,-0.54
459,19,-0.46,-0.39
459,20,-0.7,-0.7
459,21,-0.59,-0.67
459,22,-0.72,-0.65
459,23,-0.56,-0.62
459,24,-0.8,-0.7
459,25,-0.94,-0.61
460,1,0.0,0.0
460,2,0.0,0.0
460,3,0.0,0.0
460,4,0.0,0.0
460,5,0.0,0.0
460,6,0.0,0.0
460,7,-0.44,-0.29
460,8,-0.25,-0.23
460,9,-0.59,-0.51
460,10,-0.26,-0.67
460,11,-0.59,-0.44
460,12,0.32,0.18
460,13,0.62,0.1
460,14,0.83,0.18
460,15,-0.21,-0.06
460,16,-0.53,-0.44
460,17,-1.02,-0.55
460,18,6.31,0.1
460,19,1.8,-0.17
460,20,-0.53,-0.64
460,21,-0.15,-0.41
460,22,0.38,-0.41
460,23,-0.46,-0.45
460,24,-0.3,-0.45
460,25,-0.12,-0.38
461,1,0.0,0.0
461,2,0.0,0.0
461,3,0.0,0.0
461,4,0.0,0.0
461,5,0.0,0.0
461,6,0.0,0.0
461,7,2.91,-0.1
461,8,0.07,1.99
461,9,2.21,2.8
461,10,1.09,1.18
461,11,-0.12,-0.3
461,12,1.42,2.15
461,13,1.08,2.11
461,14,1.03,0.94
461,15,0.93,1.31
461,16,2.61,2.76
461,17,3.0,1.63
461,18,1.08,-0.19
461,19,0.88,-0.16
461,20,1.84,0.41
461,21,2.1,0.63
461,22,3.55,2.12
461,23,5.31,1.66
461,24,2.71,1.68
461,25,1.23,0.55
462,1,0.0,0.0
462,2,0.0,0.0
462,3,0.0,0.0
462,4,0.0,0.0
462,5,0.0,0.0
462,6,0.0,0.0
462,7,-0.45,0.0
462,8,1.77,-0.34
462,9,5.3,-0.2
462,10,0.06,-0.16
462,11,0.74,0.15
462,12,2.03,-0.29
462,13,1.42,-0.43
462,14,6.27,0.03
462,15,3.23,0.04
462,16,10.49,0.14
462,17,11.97,0.0
462,18,3.36,0.02
462,19,1.69,-0.26
462,20,1.2,-0.28
462,21,0.33,-0.2
462,22,0.63,-0.13
462,23,0.09,-0.31
462,24,0.39,-0.48
462,25,-0.34,-0.67
463,1,0.0,0.0
463,2,0.0,0.0
463,3,0.0,0.0
463,4,0.0,0.0
463,5,0.0,0.0
463,6,0.0,0.0
463,7,-0.82,-0.34
463,8,-0.46,-0.31
463,9,-0.7,-0.41
463,10,1.08,-0.38
463,11,-0.37,-0.42
463,12,-0.52,-0.77
463,13,-0.62,-0.71
463,14,-0.3,-0.22
463,15,-0.63,-0.57
463,16,-0.43,-0.14
463,17,-0.73,-0.38
463,18,-0.46,0.0
463,19,-0.7,-0.26
463,20,-0.7,-0.26
463,21,-0.69,-0.2
463,22,-0.68,-0.25
463,23,-0.63,-0.13
463,24,-0.67,-0.24
463,25,-0.7,-0.51
464,1,0.0,0.0
464,2,0.0,0.0
464,3,-0.45,0.0
464,4,-0.45,0.0
464,5,-0.45,0.0
464,6,-0.44,0.0
464,7,-0.45,0.0
464,8,-0.48,0.0
464,9,-0.48,0.0
464,10,-0.45,0.0
464,11,-0.45,0.0
464,12,-0.46,-0.28
464,13,-0.46,-0.17
464,14,-0.44,3.01
464,15,-0.45,-0.14
464,16,-0.45,-0.27
464,17,-0.46,-0.61
464,18,-0.46,-0.57
464,19,-0.46,-0.45
464,20,-0.46,-0.4
464,21,-0.46,-0.59
464,22,-0.46,-0.68
464,23,-0.46,-0.62
464,24,-0.46,-0.25
464,25,-0.46,-0.19
465,1,0.0,0.0
465,2,0.0,0.0
465,3,0.0,0.0
465,4,0.0,0.0
465,5,0.0,0.0
465,6,0.0,0.0
465,7,0.0,0.0
465,8,0.79,0.89
465,9,-0.71,-0.66
465,10,-0.39,-0.06
465,11,-0.84,-0.63
465,12,-0.13,0.11
465,13,-0.68,-0.7
465,14,-1.26,-0.92
465,15,-0.81,-0.61
465,16,-0.62,-0.53
465,17,-0.58,-0.44
465,18,-0.52,-0.43
465,19,-0.03,0.07
465,20,0.27,0.48
465,21,0.06,0.31
465,22,-0.06,0.2
465,23,-0.23,0.07
465,24,-1.01,-0.84
465,25,-0.88,-0.7
466,1,0.0,0.0
466,2,0.0,0.0
466,3,0.0,0.0
466,4,0.0,0.0
466,5,0.0,0.0
466,6,0.0,0.0
466,7,-0.45,-0.25
466,8,-0.56,-0.31
466,9,-0.43,-0.28
466,10,-0.92,-0.35
466,11,-0.58,-0.34
466,12,-0.7,-0.42
466,13,-0.76,-0.39
466,14,-0.68,-0.38
466,15,-0.61,-0.43
466,16,-0.83,-0.47
466,17,-0.55,-0.49
466,18,-0.48,-0.51
466,19,-0.6,-0.52
466,20,-0.55,-0.5
466,21,-0.44,-0.41
466,22,-0.41,-0.4
466,23,-0.49,-0.49
466,24,-0.48,-0.48
466,25,-0.34,-0.24
467,1,0.0,0.0
467,2,0.0,0.0
467,3,0.0,0.0
467,4,0.0,0.0
467,5,0.0,0.0
467,6,0.0,0.0
467,7,0.58,0.24
467,8,-0.26,0.08
467,9,-0.47,-0.19
467,10,0.43,-0.06
467,11,-0.78,-0.28
467,12,-1.04,-0.4
467,13,-1.11,-0.38
467,14,-0.78,-0.27
467,15,-0.46,-0.3
467,16,-0.34,-0.17
467,17,0.46,-0.03
467,18,0.38,-0.02
467,19,0.08,-0.05
467,20,-0.5,-0.21
467,21,-0.51,-0.19
467,22,-0.47,-0.14
467,23,-0.76,-0.26
467,24,-0.5,-0.23
467,25,-0.56,-0.17
468,1,0.0,0.0
468,2,0.0,0.0
468,3,0.0,0.0
468,4,0.0,0.0
468,5,0.0,0.0
468,6,0.0,0.0
468,7,5.2,1.27
468,8,0.67,-0.37
468,9,2.01,1.08
468,10,6.12,6.77
468,11,0.1,-0.3
468,12,3.39,0.0
468,13,-0.76,-0.62
468,14,-0.22,-0.39
468,15,-0.55,-0.28
468,16,-0.19,-0.21
468,17,-0.17,-0.21
468,18,-0.28,-0.27
468,19,-0.61,-0.32
468,20,-0.47,-0.31
468,21,-0.18,-0.23
468,22,-0.38,-0.31
